,time,price,change,volume,amount,type
0,15:00:00,25.25,--,0,0,卖盘
1,15:00:00,25.25,--,0,0,卖盘
2,15:00:00,25.25,-0.01,10,25250,卖盘
3,14:59:59,25.26,--,18,45468,买盘
4,14:59:57,25.26,--,103,260178,买盘
5,14:59:54,25.26,--,25,63150,买盘
6,14:59:51,25.26,0.01,75,189450,买盘
7,14:59:48,25.25,--,14,35350,卖盘
8,14:59:45,25.25,--,1,2525,卖盘
9,14:59:42,25.25,--,10,25250,卖盘
10,14:59:39,25.25,--,1,2525,卖盘
11,14:59:36,25.25,--,161,406525,买盘
12,14:59:33,25.25,--,92,232300,买盘
13,14:59:30,25.25,--,11,27775,买盘
14,14:59:27,25.25,--,42,106050,买盘
15,14:59:24,25.25,--,992,2504800,卖盘
16,14:59:21,25.25,-0.01,29,73225,卖盘
17,14:59:18,25.26,0.01,153,386478,买盘
18,14:59:15,25.25,--,12,30300,卖盘
19,14:59:12,25.25,--,48,121200,卖盘
20,14:59:09,25.25,--,435,1098375,卖盘
21,14:59:06,25.25,--,7,17675,卖盘
22,14:59:03,25.25,--,7,17675,买盘
23,14:59:00,25.25,--,16,40400,买盘
24,14:58:57,25.25,-0.01,65,164125,买盘
25,14:58:54,25.26,0.01,237,598662,买盘
26,14:58:51,25.25,-0.01,352,889633,卖盘
27,14:58:48,25.26,--,108,272808,买盘
28,14:58:45,25.26,--,50,126300,买盘
29,14:58:42,25.26,0.01,2,5052,买盘
30,14:58:39,25.25,-0.01,51,128775,卖盘
31,14:58:36,25.26,0.01,39,98514,买盘
32,14:58:33,25.25,--,153,386325,卖盘
33,14:58:30,25.25,--,24,60600,卖盘
34,14:58:27,25.25,--,39,98475,卖盘
35,14:58:24,25.25,-0.01,72,181800,卖盘
36,14:58:21,25.26,0.01,59,150726,买盘
37,14:58:18,25.25,--,296,747400,买盘
38,14:58:15,25.25,--,77,194425,买盘
39,14:58:12,25.25,--,75,189375,买盘
40,14:58:09,25.25,0.01,19,47975,买盘
41,14:58:06,25.24,-0.01,224,565376,卖盘
42,14:58:03,25.25,0.01,40,101000,买盘
43,14:58:00,25.24,--,10,25240,卖盘
44,14:57:57,25.24,--,15,37860,卖盘
45,14:57:54,25.24,--,35,88340,卖盘
46,14:57:50,25.24,-0.01,225,567900,卖盘
47,14:57:48,25.25,0.01,47,118675,买盘
48,14:57:45,25.24,-0.01,18,45432,卖盘
49,14:57:42,25.25,0.01,5,12625,买盘
50,14:57:36,25.24,--,14,35336,卖盘
51,14:57:33,25.24,-0.01,3,7571,卖盘
52,14:57:27,25.25,--,79,199475,买盘
53,14:57:23,25.25,0.02,10,25250,买盘
54,14:57:21,25.23,-0.02,307,774561,卖盘
55,14:57:18,25.25,0.01,985,2487125,买盘
56,14:57:15,25.24,--,10,25240,买盘
57,14:57:12,25.24,0.01,151,381124,买盘
58,14:57:09,25.23,-0.01,1,2523,买盘
59,14:57:05,25.24,0.01,90,227160,买盘
60,14:56:56,25.23,-0.01,11,27753,卖盘
61,14:56:53,25.24,0.01,4,10096,买盘
62,14:56:50,25.23,--,39,98397,卖盘
63,14:56:47,25.23,0.01,4,10092,买盘
64,14:56:45,25.22,-0.01,58,146276,卖盘
65,14:56:41,25.23,--,260,655980,买盘
66,14:56:38,25.23,0.01,68,171564,买盘
67,14:56:35,25.22,-0.01,101,254722,卖盘
68,14:56:29,25.23,0.01,20,50460,买盘
69,14:56:26,25.22,-0.01,347,875134,卖盘
70,14:56:20,25.23,--,6,15138,买盘
71,14:56:17,25.23,--,32,80736,买盘
72,14:56:14,25.23,--,12,30276,买盘
73,14:56:11,25.23,-0.02,63,158949,卖盘
74,14:56:08,25.25,--,50,126250,买盘
75,14:56:05,25.25,0.01,13,32825,买盘
76,14:56:02,25.24,-0.01,9,22716,卖盘
77,14:55:59,25.25,--,4,10100,买盘
78,14:55:56,25.25,--,10,25250,买盘
79,14:55:50,25.25,--,5,12625,买盘
80,14:55:47,25.25,-0.01,29,74058,卖盘
81,14:55:44,25.26,0.01,14,35364,买盘
82,14:55:41,25.25,--,4,10100,卖盘
83,14:55:38,25.25,--,30,75750,卖盘
84,14:55:35,25.25,--,11,27775,卖盘
85,14:55:32,25.25,0.03,929,2347416,买盘
86,14:55:29,25.22,-0.02,28,70616,卖盘
87,14:55:26,25.24,--,18,45432,买盘
88,14:55:20,25.24,--,6,15143,买盘
89,14:55:17,25.24,0.02,369,931356,买盘
90,14:55:14,25.22,-0.03,20,50440,卖盘
91,14:55:11,25.25,0.04,945,2386125,买盘
92,14:55:08,25.21,-0.01,42,105882,卖盘
93,14:55:05,25.22,-0.02,5,12610,卖盘
94,14:55:02,25.24,0.02,3,7571,买盘
95,14:54:59,25.22,0.01,27,68094,买盘
96,14:54:56,25.21,-0.01,7,17647,卖盘
97,14:54:50,25.22,--,55,138710,买盘
98,14:54:47,25.22,0.01,2,5044,买盘
99,14:54:44,25.21,-0.01,123,310083,卖盘
100,14:54:41,25.22,0.01,20,50440,买盘
101,14:54:38,25.21,-0.01,6,15126,卖盘
102,14:54:35,25.22,--,10,25220,买盘
103,14:54:29,25.22,0.01,1,2522,买盘
104,14:54:26,25.21,--,23,57983,卖盘
105,14:54:20,25.21,--,16,40336,卖盘
106,14:54:17,25.21,--,13,32773,卖盘
107,14:54:14,25.21,-0.01,55,138655,卖盘
108,14:54:11,25.22,0.01,32,80704,买盘
109,14:54:08,25.21,--,33,83193,卖盘
110,14:54:05,25.21,-0.01,13,32773,卖盘
111,14:54:02,25.22,--,26,65572,买盘
112,14:53:59,25.22,--,5,12610,买盘
113,14:53:56,25.22,-0.03,289,728858,卖盘
114,14:53:53,25.25,0.01,17,42925,买盘
115,14:53:50,25.24,-0.01,6,15143,卖盘
116,14:53:47,25.25,--,5,12625,买盘
117,14:53:44,25.25,--,420,1061333,卖盘
118,14:53:41,25.25,--,30,75750,卖盘
119,14:53:38,25.25,0.01,549,1387916,买盘
120,14:53:35,25.24,--,44,111056,卖盘
121,14:53:32,25.24,-0.01,7,17668,卖盘
122,14:53:29,25.25,0.01,12,30300,买盘
123,14:53:26,25.24,0.02,8,20192,买盘
124,14:53:23,25.22,-0.04,400,1008800,卖盘
125,14:53:11,25.26,0.05,40,101040,买盘
126,14:53:08,25.21,--,0,0,卖盘
127,14:53:05,25.21,-0.04,99,249755,卖盘
128,14:53:02,25.25,--,9,22725,卖盘
129,14:52:59,25.25,0.03,929,2348073,买盘
130,14:52:56,25.22,0.01,27,68094,中性盘
131,14:52:53,25.21,-0.03,6,15126,卖盘
132,14:52:50,25.24,0.03,499,1259476,买盘
133,14:52:47,25.21,--,7,17647,卖盘
134,14:52:44,25.21,--,7,17647,卖盘
135,14:52:35,25.21,-0.01,40,100840,卖盘
136,14:52:32,25.22,0.01,2,5044,中性盘
137,14:52:29,25.21,--,14,35294,卖盘
138,14:52:26,25.21,--,8,20168,卖盘
139,14:52:23,25.21,-0.01,39,98319,卖盘
140,14:52:20,25.22,0.01,14,35308,买盘
141,14:52:14,25.21,0.01,11,27731,买盘
142,14:52:08,25.2,--,6,15120,卖盘
143,14:52:05,25.2,--,10,25200,卖盘
144,14:52:02,25.2,-0.02,17,42840,卖盘
145,14:51:59,25.22,--,0,0,中性盘
146,14:51:56,25.22,-0.02,3,7566,卖盘
147,14:51:53,25.24,0.02,100,252399,买盘
148,14:51:47,25.22,--,2,5044,卖盘
149,14:51:44,25.22,0.02,14,35308,买盘
150,14:51:41,25.2,-0.02,963,2427465,卖盘
151,14:51:38,25.22,-0.01,4,10088,中性盘
152,14:51:31,25.23,--,151,380973,买盘
153,14:51:28,25.23,0.01,14,35322,买盘
154,14:51:22,25.22,--,29,73138,卖盘
155,14:51:19,25.22,--,8,20176,卖盘
156,14:51:13,25.22,-0.01,5,12610,卖盘
157,14:51:04,25.23,--,5,12615,买盘
158,14:51:01,25.23,-0.01,7,17661,卖盘
159,14:50:58,25.24,0.01,11,27764,买盘
160,14:50:55,25.23,--,16,40368,卖盘
161,14:50:52,25.23,--,5,12615,卖盘
162,14:50:49,25.23,--,2,5046,卖盘
163,14:50:43,25.23,-0.01,10,25230,卖盘
164,14:50:40,25.24,--,3,7571,买盘
165,14:50:37,25.24,--,100,252399,买盘
166,14:50:34,25.24,--,224,565376,卖盘
167,14:50:28,25.24,-0.01,14,35336,卖盘
168,14:50:25,25.25,--,9,22725,买盘
169,14:50:22,25.25,--,32,80800,买盘
170,14:50:19,25.25,--,8,20200,买盘
171,14:50:16,25.25,--,275,694375,卖盘
172,14:50:13,25.25,--,270,681750,买盘
173,14:50:10,25.25,--,9,22725,买盘
174,14:50:04,25.25,--,19,47975,买盘
175,14:49:58,25.25,-0.03,371,936775,卖盘
176,14:49:49,25.28,--,1,2528,买盘
177,14:49:46,25.28,0.02,7,17696,买盘
178,14:49:43,25.26,-0.02,14,35364,卖盘
179,14:49:37,25.28,-0.01,1,2528,买盘
180,14:49:34,25.29,--,327,826983,买盘
181,14:49:31,25.29,--,10,25290,买盘
182,14:49:28,25.29,--,12,30348,买盘
183,14:49:25,25.29,-0.01,11,27819,中性盘
184,14:49:22,25.3,0.01,23,58190,买盘
185,14:49:19,25.29,--,23,58167,卖盘
186,14:49:16,25.29,--,4,10116,卖盘
187,14:49:13,25.29,-0.01,505,1277145,卖盘
188,14:49:10,25.3,0.01,6,15180,买盘
189,14:49:07,25.29,--,15,37935,卖盘
190,14:49:04,25.29,--,3,7587,卖盘
191,14:49:01,25.29,-0.01,57,144153,卖盘
192,14:48:58,25.3,--,10,25300,买盘
193,14:48:55,25.3,--,19,48070,买盘
194,14:48:52,25.3,--,59,149270,买盘
195,14:48:49,25.3,--,502,1270060,买盘
196,14:48:46,25.3,-0.01,193,488618,卖盘
197,14:48:43,25.31,-0.01,284,721005,买盘
198,14:48:40,25.32,0.02,23,58236,买盘
199,14:48:37,25.3,-0.01,62,156860,卖盘
200,14:48:34,25.31,--,180,455580,卖盘
201,14:48:31,25.31,0.01,77,194887,买盘
202,14:48:28,25.3,--,65,164450,卖盘
203,14:48:25,25.3,--,151,382030,卖盘
204,14:48:22,25.3,--,96,242880,卖盘
205,14:48:19,25.3,--,133,336490,卖盘
206,14:48:16,25.3,--,382,966460,卖盘
207,14:48:13,25.3,--,87,220110,卖盘
208,14:48:10,25.3,--,75,189750,卖盘
209,14:48:07,25.3,--,10,25300,卖盘
210,14:48:04,25.3,0.02,325,822250,买盘
211,14:48:01,25.28,-0.02,2,5056,卖盘
212,14:47:58,25.3,--,0,0,买盘
213,14:47:55,25.3,0.01,1199,3033470,买盘
214,14:47:52,25.29,0.03,44,111276,买盘
215,14:47:49,25.26,-0.02,32,80832,卖盘
216,14:47:43,25.28,0.02,1,2528,买盘
217,14:47:40,25.26,--,3,7578,卖盘
218,14:47:34,25.26,0.01,7,17682,买盘
219,14:47:31,25.25,-0.05,10,25250,卖盘
220,14:47:28,25.3,0.04,1229,3109370,买盘
221,14:47:25,25.26,0.01,9,22734,买盘
222,14:47:22,25.25,-0.01,5,12625,卖盘
223,14:47:19,25.26,0.01,3,7578,买盘
224,14:47:16,25.25,--,20,50500,卖盘
225,14:47:10,25.25,--,13,32825,卖盘
226,14:47:07,25.25,--,13,32825,卖盘
227,14:46:58,25.25,--,32,80800,卖盘
228,14:46:55,25.25,-0.01,18,45450,卖盘
229,14:46:52,25.26,--,78,197028,买盘
230,14:46:43,25.26,0.01,57,143982,买盘
231,14:46:40,25.25,--,7,17675,卖盘
232,14:46:37,25.25,-0.01,6,15150,卖盘
233,14:46:34,25.26,0.01,7,17682,买盘
234,14:46:31,25.25,--,25,63125,卖盘
235,14:46:28,25.25,-0.01,42,106050,卖盘
236,14:46:25,25.26,0.05,226,570876,买盘
237,14:46:22,25.21,-0.02,30,75630,卖盘
238,14:46:19,25.23,-0.02,2,5046,中性盘
239,14:46:16,25.25,0.04,499,1259975,买盘
240,14:46:13,25.21,-0.02,5,12605,卖盘
241,14:46:04,25.23,--,5,12615,买盘
242,14:46:01,25.23,0.02,3,7569,买盘
243,14:45:58,25.21,-0.03,201,506721,卖盘
244,14:45:55,25.24,-0.01,1,2524,买盘
245,14:45:52,25.25,--,42,106050,买盘
246,14:45:49,25.25,0.02,7,17675,买盘
247,14:45:46,25.23,0.02,3,7569,中性盘
248,14:45:43,25.21,-0.03,300,756300,卖盘
249,14:45:40,25.24,-0.01,2,5048,卖盘
250,14:45:37,25.25,0.01,17,42925,买盘
251,14:45:34,25.24,-0.01,3,7571,卖盘
252,14:45:28,25.25,--,32,80800,买盘
253,14:45:25,25.25,--,0,0,买盘
254,14:45:22,25.25,0.01,10,25250,买盘
255,14:45:19,25.24,--,3,7571,买盘
256,14:45:16,25.24,--,28,70672,卖盘
257,14:45:10,25.24,--,2,5048,卖盘
258,14:45:07,25.24,--,6,15143,卖盘
259,14:45:03,25.24,-0.01,4,10096,买盘
260,14:45:01,25.25,0.02,42,106050,买盘
261,14:44:57,25.23,--,17,42891,买盘
262,14:44:53,25.23,--,5,12615,卖盘
263,14:44:51,25.23,--,505,1274115,卖盘
264,14:44:48,25.23,-0.02,6,15138,卖盘
265,14:44:45,25.25,0.02,2,5050,买盘
266,14:44:39,25.23,--,1,2523,卖盘
267,14:44:36,25.23,-0.02,12,30276,卖盘
268,14:44:32,25.25,0.02,490,1237250,买盘
269,14:44:29,25.23,-0.02,25,63075,卖盘
270,14:44:26,25.25,--,19,47975,卖盘
271,14:44:24,25.25,-0.01,105,265125,卖盘
272,14:44:21,25.26,0.01,101,255126,买盘
273,14:44:18,25.25,0.02,380,959500,买盘
274,14:44:14,25.23,--,4,10092,买盘
275,14:44:11,25.23,--,2,5046,买盘
276,14:44:08,25.23,--,4,10092,卖盘
277,14:44:06,25.23,-0.01,22,55506,卖盘
278,14:44:02,25.24,0.01,4,10096,买盘
279,14:43:59,25.23,--,12,30276,卖盘
280,14:43:57,25.23,-0.02,297,749331,卖盘
281,14:43:54,25.25,--,344,868600,买盘
282,14:43:47,25.25,0.02,2,5050,买盘
283,14:43:44,25.23,-0.02,32,80736,卖盘
284,14:43:42,25.25,--,10,25250,买盘
285,14:43:39,25.25,0.04,12,30300,买盘
286,14:43:36,25.21,-0.04,717,1807557,卖盘
287,14:43:32,25.25,--,48,121200,卖盘
288,14:43:29,25.25,--,10,25250,卖盘
289,14:43:26,25.25,-0.01,1602,4045050,卖盘
290,14:43:23,25.26,-0.03,2,5052,买盘
291,14:43:21,25.29,0.03,23,58167,买盘
292,14:43:17,25.26,0.01,38,95988,中性盘
293,14:43:14,25.25,--,3,7575,卖盘
294,14:43:08,25.25,--,10,25250,卖盘
295,14:43:06,25.25,--,2,5050,卖盘
296,14:43:03,25.25,--,22,55550,卖盘
297,14:42:59,25.25,--,58,146450,卖盘
298,14:42:56,25.25,0.05,216,545400,买盘
299,14:42:54,25.2,--,1,2520,卖盘
300,14:42:51,25.2,0.02,10,25200,卖盘
301,14:42:47,25.18,--,30,75540,卖盘
302,14:42:44,25.18,-0.02,2,5036,卖盘
303,14:42:39,25.2,0.02,1,2520,买盘
304,14:42:35,25.18,0.01,2,5036,中性盘
305,14:42:32,25.17,-0.02,63,158571,卖盘
306,14:42:26,25.19,-0.04,3,7557,卖盘
307,14:42:23,25.23,0.06,4,10092,买盘
308,14:42:20,25.17,0.02,23,57891,买盘
309,14:42:18,25.15,-0.03,2,5030,卖盘
310,14:42:14,25.18,0.03,3,7554,中性盘
311,14:42:11,25.15,--,13,32694,卖盘
312,14:42:08,25.15,-0.03,505,1270075,卖盘
313,14:42:05,25.18,0.03,6,15108,买盘
314,14:42:02,25.15,--,68,171020,卖盘
315,14:41:59,25.15,--,5,12575,卖盘
316,14:41:56,25.15,0.03,16,40240,卖盘
317,14:41:54,25.12,0.02,10,25120,卖盘
318,14:41:50,25.1,--,4,10040,卖盘
319,14:41:47,25.1,-0.01,307,770570,卖盘
320,14:41:44,25.11,--,5,12555,卖盘
321,14:41:42,25.11,--,6,15066,卖盘
322,14:41:38,25.11,-0.04,12,30132,卖盘
323,14:41:35,25.15,--,17,42755,买盘
324,14:41:32,25.15,--,1,2515,买盘
325,14:41:29,25.15,0.02,49,123235,买盘
326,14:41:26,25.13,--,1,2513,卖盘
327,14:41:23,25.13,-0.04,38,95494,卖盘
328,14:41:21,25.17,0.01,7,17619,买盘
329,14:41:17,25.16,--,101,254116,卖盘
330,14:41:14,25.16,-0.02,12,30192,卖盘
331,14:41:11,25.18,0.02,20,50360,买盘
332,14:41:08,25.16,0.01,5,12580,中性盘
333,14:41:05,25.15,-0.03,3,7545,卖盘
334,14:41:02,25.18,--,93,234174,买盘
335,14:40:59,25.18,0.03,6,15108,买盘
336,14:40:56,25.15,-0.04,5,12575,卖盘
337,14:40:53,25.19,0.01,189,476091,买盘
338,14:40:50,25.18,-0.01,30,75540,卖盘
339,14:40:47,25.19,0.01,9,22671,买盘
340,14:40:44,25.18,--,4,10072,卖盘
341,14:40:41,25.18,0.03,12,30216,卖盘
342,14:40:38,25.15,-0.04,33,82995,卖盘
343,14:40:36,25.19,--,32,80608,卖盘
344,14:40:33,25.19,-0.01,35,88165,卖盘
345,14:40:29,25.2,--,1,2520,买盘
346,14:40:27,25.2,0.01,21,52920,中性盘
347,14:40:23,25.19,-0.01,27,68013,卖盘
348,14:40:21,25.2,--,110,277200,卖盘
349,14:40:18,25.2,--,100,252000,卖盘
350,14:40:14,25.2,-0.02,12,30240,卖盘
351,14:40:11,25.22,0.01,3,7566,中性盘
352,14:40:08,25.21,-0.02,22,55462,卖盘
353,14:40:05,25.23,--,122,307806,卖盘
354,14:40:02,25.23,--,18,45414,卖盘
355,14:39:59,25.23,-0.01,71,179133,卖盘
356,14:39:56,25.24,0.01,16,40384,买盘
357,14:39:53,25.23,-0.01,3,7569,卖盘
358,14:39:47,25.24,--,13,32812,买盘
359,14:39:44,25.24,-0.02,801,2021723,卖盘
360,14:39:41,25.26,0.01,101,255126,买盘
361,14:39:38,25.25,--,99,249975,卖盘
362,14:39:35,25.25,-0.01,2,5050,卖盘
363,14:39:32,25.26,-0.01,409,1033134,卖盘
364,14:39:29,25.27,--,6,15162,买盘
365,14:39:26,25.27,0.01,10,25270,买盘
366,14:39:23,25.26,-0.02,17,42942,卖盘
367,14:39:20,25.28,0.02,195,492960,买盘
368,14:39:17,25.26,--,2,5052,卖盘
369,14:39:14,25.26,--,4,10104,卖盘
370,14:39:11,25.26,--,54,136404,卖盘
371,14:39:05,25.26,--,52,131352,卖盘
372,14:39:02,25.26,--,10,25260,卖盘
373,14:38:59,25.26,--,5,12630,卖盘
374,14:38:56,25.26,-0.01,17,42942,卖盘
375,14:38:53,25.27,0.01,5,12635,卖盘
376,14:38:50,25.26,-0.01,53,133878,卖盘
377,14:38:47,25.27,--,4,10108,卖盘
378,14:38:44,25.27,--,115,290605,卖盘
379,14:38:41,25.27,--,14,35378,卖盘
380,14:38:38,25.27,--,4,10108,卖盘
381,14:38:35,25.27,0.01,18,45486,买盘
382,14:38:32,25.26,--,62,156612,卖盘
383,14:38:29,25.26,--,103,260178,买盘
384,14:38:26,25.26,--,5,12630,买盘
385,14:38:23,25.26,0.01,18,45468,买盘
386,14:38:20,25.25,-0.01,2,5050,卖盘
387,14:38:17,25.26,-0.01,6,15156,卖盘
388,14:38:14,25.27,0.01,9,22743,买盘
389,14:38:11,25.26,--,66,166716,卖盘
390,14:38:08,25.26,--,10,25260,卖盘
391,14:38:05,25.26,--,8,20208,卖盘
392,14:37:59,25.26,-0.02,84,212184,卖盘
393,14:37:56,25.28,0.01,1,2528,买盘
394,14:37:53,25.27,-0.02,561,1418480,卖盘
395,14:37:50,25.29,-0.02,3,7587,卖盘
396,14:37:47,25.31,--,6,15186,买盘
397,14:37:44,25.31,0.02,3,7593,买盘
398,14:37:41,25.29,-0.01,2,5058,卖盘
399,14:37:38,25.3,-0.01,555,1404150,卖盘
400,14:37:35,25.31,--,51,129081,卖盘
401,14:37:32,25.31,-0.01,51,129081,卖盘
402,14:37:29,25.32,--,2,5064,买盘
403,14:37:26,25.32,0.01,1,2532,买盘
404,14:37:23,25.31,-0.02,49,124019,卖盘
405,14:37:20,25.33,0.01,128,324224,买盘
406,14:37:17,25.32,--,83,210156,卖盘
407,14:37:14,25.32,--,91,230412,卖盘
408,14:37:11,25.32,-0.01,78,197496,卖盘
409,14:37:08,25.33,0.01,51,129182,买盘
410,14:37:05,25.32,--,54,136728,卖盘
411,14:37:02,25.32,--,50,126600,卖盘
412,14:36:59,25.32,--,63,159516,卖盘
413,14:36:56,25.32,-0.01,68,172176,卖盘
414,14:36:53,25.33,0.01,85,215305,买盘
415,14:36:50,25.32,-0.01,2,5064,卖盘
416,14:36:47,25.33,0.01,12,30395,买盘
417,14:36:41,25.32,-0.01,3,7596,卖盘
418,14:36:38,25.33,-0.02,51,129182,卖盘
419,14:36:35,25.35,0.02,56,141960,买盘
420,14:36:32,25.33,--,51,129182,卖盘
421,14:36:29,25.33,-0.02,50,126649,卖盘
422,14:36:26,25.35,0.02,55,139425,买盘
423,14:36:23,25.33,-0.02,52,131716,卖盘
424,14:36:20,25.35,--,220,557700,买盘
425,14:36:17,25.35,--,6,15210,买盘
426,14:36:14,25.35,0.01,11,27885,买盘
427,14:36:11,25.34,-0.01,43,108962,卖盘
428,14:36:08,25.35,--,53,134355,买盘
429,14:36:05,25.35,--,1,2535,买盘
430,14:36:02,25.35,--,304,770640,卖盘
431,14:35:59,25.35,--,75,190125,卖盘
432,14:35:56,25.35,--,55,139425,卖盘
433,14:35:53,25.35,--,91,230685,卖盘
434,14:35:50,25.35,--,54,136890,卖盘
435,14:35:47,25.35,0.01,130,329550,买盘
436,14:35:44,25.34,--,50,126700,卖盘
437,14:35:41,25.34,--,53,134302,卖盘
438,14:35:38,25.34,-0.01,51,129234,卖盘
439,14:35:35,25.35,--,2,5070,买盘
440,14:35:32,25.35,0.01,8,20280,买盘
441,14:35:29,25.34,-0.01,49,124166,卖盘
442,14:35:26,25.35,--,60,152100,卖盘
443,14:35:23,25.35,--,5,12675,卖盘
444,14:35:20,25.35,-0.01,20,50700,卖盘
445,14:35:17,25.36,0.01,10,25360,买盘
446,14:35:14,25.35,--,981,2486835,卖盘
447,14:35:11,25.35,-0.01,593,1503255,卖盘
448,14:35:08,25.36,0.01,176,446336,买盘
449,14:35:05,25.35,--,63,159705,卖盘
450,14:35:02,25.35,-0.01,58,147030,卖盘
451,14:34:59,25.36,0.01,17,43112,买盘
452,14:34:56,25.35,-0.01,6,15210,卖盘
453,14:34:53,25.36,--,56,142016,卖盘
454,14:34:50,25.36,--,81,205416,卖盘
455,14:34:47,25.36,-0.01,168,426048,卖盘
456,14:34:44,25.37,--,3,7611,买盘
457,14:34:41,25.37,--,12,30444,买盘
458,14:34:38,25.37,--,136,345032,卖盘
459,14:34:35,25.37,--,5,12685,卖盘
460,14:34:32,25.37,0.01,185,469345,买盘
461,14:34:29,25.36,-0.01,102,258672,卖盘
462,14:34:26,25.37,--,2,5074,买盘
463,14:34:23,25.37,--,25,63425,买盘
464,14:34:20,25.37,-0.01,248,629176,卖盘
465,14:34:17,25.38,-0.01,42,106596,中性盘
466,14:34:14,25.39,0.01,92,233588,买盘
467,14:34:11,25.38,--,72,182736,买盘
468,14:34:08,25.38,0.01,31,78678,买盘
469,14:34:05,25.37,-0.01,10,25370,卖盘
470,14:34:02,25.38,--,44,111672,买盘
471,14:33:59,25.38,--,49,124362,买盘
472,14:33:56,25.38,0.01,102,258876,买盘
473,14:33:53,25.37,--,19,48203,买盘
474,14:33:50,25.37,0.03,15,38055,买盘
475,14:33:47,25.34,-0.03,15,38010,卖盘
476,14:33:44,25.37,0.04,71,180127,买盘
477,14:33:41,25.33,-0.04,420,1063860,卖盘
478,14:33:38,25.37,0.04,712,1806344,买盘
479,14:33:35,25.33,-0.03,5,12665,卖盘
480,14:33:32,25.36,0.04,2533,6423688,买盘
481,14:33:29,25.32,--,13,32916,卖盘
482,14:33:26,25.32,-0.02,18,45576,卖盘
483,14:33:23,25.34,0.02,411,1041474,买盘
484,14:33:20,25.32,--,106,268392,卖盘
485,14:33:17,25.32,-0.01,5,12660,卖盘
486,14:33:14,25.33,0.01,91,230502,买盘
487,14:33:11,25.32,--,86,217752,卖盘
488,14:33:08,25.32,--,11,27852,卖盘
489,14:33:05,25.32,--,63,159516,买盘
490,14:33:02,25.32,0.01,278,703896,买盘
491,14:32:59,25.31,-0.01,29,73399,卖盘
492,14:32:56,25.32,0.01,1,2532,买盘
493,14:32:50,25.31,--,9,22779,卖盘
494,14:32:47,25.31,-0.01,84,212604,卖盘
495,14:32:44,25.32,0.01,1,2532,买盘
496,14:32:41,25.31,-0.01,50,126550,中性盘
497,14:32:37,25.32,0.02,100,253200,买盘
498,14:32:34,25.3,--,33,83490,卖盘
499,14:32:26,25.3,--,10,25300,卖盘
500,14:32:23,25.3,--,9,22770,卖盘
501,14:32:20,25.3,-0.02,151,382030,卖盘
502,14:32:16,25.32,0.02,243,616972,买盘
503,14:32:11,25.3,--,4,10120,卖盘
504,14:32:07,25.3,--,4,10120,卖盘
505,14:32:05,25.3,--,6,15180,卖盘
506,14:32:01,25.3,--,6,15180,卖盘
507,14:31:58,25.3,0.01,868,2196040,买盘
508,14:31:52,25.29,--,37,93573,卖盘
509,14:31:49,25.29,--,3,7587,卖盘
510,14:31:46,25.29,--,30,75870,卖盘
511,14:31:43,25.29,-0.01,4,10116,卖盘
512,14:31:40,25.3,0.01,80,202400,买盘
513,14:31:34,25.29,--,14,35406,卖盘
514,14:31:31,25.29,--,13,32877,卖盘
515,14:31:28,25.29,-0.01,20,50580,卖盘
516,14:31:25,25.3,0.01,4,10120,买盘
517,14:31:22,25.29,-0.01,54,136566,卖盘
518,14:31:19,25.3,--,6,15180,买盘
519,14:31:13,25.3,--,1,2530,买盘
520,14:31:10,25.3,--,5,12650,买盘
521,14:31:07,25.3,0.01,16,40480,买盘
522,14:31:04,25.29,-0.01,8,20232,卖盘
523,14:31:01,25.3,0.01,1,2530,买盘
524,14:30:58,25.29,-0.01,10,25290,卖盘
525,14:30:52,25.3,0.01,31,78430,买盘
526,14:30:49,25.29,-0.01,7,17703,卖盘
527,14:30:46,25.3,0.01,2,5060,买盘
528,14:30:43,25.29,-0.01,85,214965,卖盘
529,14:30:40,25.3,--,31,78430,买盘
530,14:30:37,25.3,--,6,15180,买盘
531,14:30:34,25.3,--,21,53130,买盘
532,14:30:25,25.3,--,2,5060,买盘
533,14:30:22,25.3,--,51,129030,买盘
534,14:30:19,25.3,--,10,25300,买盘
535,14:30:16,25.3,--,5,12650,买盘
536,14:30:13,25.3,--,21,53130,买盘
537,14:30:10,25.3,0.01,1,2530,买盘
538,14:30:07,25.29,0.01,108,273132,买盘
539,14:30:04,25.28,-0.01,2,5056,卖盘
540,14:30:01,25.29,0.01,3,7587,买盘
541,14:29:58,25.28,--,10,25280,卖盘
542,14:29:55,25.28,--,5,12640,卖盘
543,14:29:52,25.28,--,12,30336,卖盘
544,14:29:49,25.28,-0.01,3,7584,卖盘
545,14:29:34,25.29,-0.01,19,48051,买盘
546,14:29:28,25.3,--,0,0,买盘
547,14:29:25,25.3,--,4,10120,买盘
548,14:29:22,25.3,0.02,47,118910,买盘
549,14:29:19,25.28,-0.01,5,12640,卖盘
550,14:29:16,25.29,--,10,25290,卖盘
551,14:29:10,25.29,--,4,10116,买盘
552,14:29:07,25.29,--,1,2529,买盘
553,14:29:04,25.29,0.01,1,2529,买盘
554,14:29:01,25.28,--,2,5056,买盘
555,14:28:58,25.28,-0.01,202,510656,卖盘
556,14:28:55,25.29,-0.01,6,15174,卖盘
557,14:28:52,25.3,--,34,86020,买盘
558,14:28:49,25.3,--,30,75900,买盘
559,14:28:46,25.3,--,7,17710,买盘
