,date,bank,ON_B,ON_A,1W_B,1W_A,2W_B,2W_A,1M_B,1M_A,3M_B,3M_A,6M_B,6M_A,9M_B,9M_A,1Y_B,1Y_A
177,2015-01-15,广发银行,2.68,2.68,3.85,3.85,4.75,4.75,4.8,4.8,4.8,4.8,4.85,4.85,4.9,4.9,5.0,5.0
178,2015-01-15,邮储银行,2.65,2.65,3.85,3.85,4.8,4.8,4.95,4.95,5.03,5.03,4.8,4.8,4.62,4.62,4.77,4.77
179,2015-01-15,国开行,2.6,2.6,3.8,3.8,4.75,4.75,4.7,4.7,4.73,4.73,4.55,4.55,4.56,4.56,4.75,4.75
180,2015-01-16,工商银行,2.6,2.6,3.8,3.8,4.65,4.65,4.65,4.65,4.7,4.7,4.5,4.5,4.5,4.5,4.6,4.6
181,2015-01-16,农业银行,2.65,2.65,3.95,3.95,4.85,4.85,4.78,4.78,4.9,4.9,4.72,4.72,4.6,4.6,4.75,4.75
182,2015-01-16,中国银行,2.6,2.6,3.8,3.8,4.65,4.65,4.78,4.78,4.95,4.95,4.72,4.72,4.73,4.73,4.74,4.74
183,2015-01-16,建设银行,2.63,2.63,3.85,3.85,4.75,4.75,4.79,4.79,4.85,4.85,4.83,4.83,4.83,4.83,4.83,4.83
184,2015-01-16,交通银行,2.64,2.64,3.85,3.85,4.76,4.76,4.8,4.8,4.95,4.95,4.7515,4.7515,4.665,4.665,4.7505,4.7505
185,2015-01-16,招商银行,2.62,2.62,3.84,3.84,4.79,4.79,4.8,4.8,4.9,4.9,4.75,4.75,4.7,4.7,4.8,4.8
186,2015-01-16,中信银行,2.62,2.62,3.85,3.85,4.78,4.78,4.8,4.8,4.9,4.9,4.74,4.74,4.65,4.65,4.75,4.75
187,2015-01-16,光大银行,2.7,2.7,4.2,4.2,4.9,4.9,4.8,4.8,4.9,4.9,5.09,5.09,4.67,4.67,4.75,4.75
188,2015-01-16,兴业银行,2.6,2.6,3.8,3.8,4.65,4.65,4.5,4.5,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
189,2015-01-16,浦发银行,2.7,2.7,3.9,3.9,4.75,4.75,4.8,4.8,4.9,4.9,4.75,4.75,4.66,4.66,4.75,4.75
190,2015-01-16,北京银行,2.65,2.65,3.85,3.85,4.8,4.8,4.8,4.8,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
191,2015-01-16,上海银行,2.65,2.65,3.85,3.85,4.7,4.7,4.78,4.78,4.9,4.9,4.75,4.75,4.66,4.66,4.75,4.75
192,2015-01-16,汇丰中国,2.64,2.64,3.86,3.86,4.8,4.8,4.8,4.8,4.9,4.9,4.75,4.75,4.67,4.67,4.75,4.75
193,2015-01-16,渣打银行,2.6,2.6,3.83,3.83,4.78,4.78,4.8,4.8,4.89,4.89,4.75,4.75,4.67,4.67,4.75,4.75
194,2015-01-16,华夏银行,2.63,2.63,3.88,3.88,4.7,4.7,4.75,4.75,4.85,4.85,4.77,4.77,4.72,4.72,4.74,4.74
195,2015-01-16,广发银行,2.68,2.68,3.85,3.85,4.75,4.75,4.8,4.8,4.8,4.8,4.85,4.85,4.9,4.9,5.0,5.0
196,2015-01-16,邮储银行,2.65,2.65,3.85,3.85,4.8,4.8,4.9,4.9,5.03,5.03,4.8,4.8,4.62,4.62,4.77,4.77
197,2015-01-16,国开行,2.6,2.6,3.8,3.8,4.65,4.65,4.7,4.7,4.73,4.73,4.55,4.55,4.56,4.56,4.75,4.75
198,2015-01-19,工商银行,2.6,2.6,3.7,3.7,4.6,4.6,4.65,4.65,4.7,4.7,4.5,4.5,4.5,4.5,4.6,4.6
199,2015-01-19,农业银行,2.65,2.65,3.95,3.95,4.75,4.75,4.78,4.78,4.9,4.9,4.72,4.72,4.6,4.6,4.75,4.75
200,2015-01-19,中国银行,2.62,2.62,3.8,3.8,4.7,4.7,4.78,4.78,4.89,4.89,4.72,4.72,4.73,4.73,4.74,4.74
201,2015-01-19,建设银行,2.65,2.65,3.9,3.9,4.76,4.76,4.8,4.8,4.87,4.87,4.84,4.84,4.81,4.81,4.82,4.82
202,2015-01-19,交通银行,2.65,2.65,3.8,3.8,4.72,4.72,4.81,4.81,4.9,4.9,4.765,4.765,4.68,4.68,4.755,4.755
203,2015-01-19,招商银行,2.65,2.65,3.86,3.86,4.79,4.79,4.8,4.8,4.9,4.9,4.75,4.75,4.7,4.7,4.8,4.8
204,2015-01-19,中信银行,2.7,2.7,3.85,3.85,4.75,4.75,4.8,4.8,4.9,4.9,4.74,4.74,4.65,4.65,4.75,4.75
205,2015-01-19,光大银行,2.7,2.7,3.9,3.9,4.75,4.75,4.8,4.8,4.89,4.89,4.76,4.76,4.67,4.67,4.75,4.75
206,2015-01-19,兴业银行,2.68,2.68,3.78,3.78,4.65,4.65,4.5,4.5,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
207,2015-01-19,浦发银行,2.7,2.7,3.85,3.85,4.7,4.7,4.8,4.8,4.9,4.9,4.76,4.76,4.68,4.68,4.75,4.75
208,2015-01-19,北京银行,2.7,2.7,3.9,3.9,4.85,4.85,4.85,4.85,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
209,2015-01-19,上海银行,2.65,2.65,3.75,3.75,4.7,4.7,4.9,4.9,4.9,4.9,4.76,4.76,4.68,4.68,4.76,4.76
210,2015-01-19,汇丰中国,2.64,2.64,3.8,3.8,4.75,4.75,4.8,4.8,4.9,4.9,4.76,4.76,4.68,4.68,4.75,4.75
211,2015-01-19,渣打银行,2.63,2.63,3.85,3.85,4.76,4.76,4.79,4.79,4.89,4.89,4.76,4.76,4.68,4.68,4.75,4.75
212,2015-01-19,华夏银行,2.65,2.65,3.8,3.8,4.68,4.68,4.75,4.75,4.9,4.9,4.8,4.8,4.7,4.7,4.75,4.75
213,2015-01-19,广发银行,2.7,2.7,3.8,3.8,4.62,4.62,4.75,4.75,4.8,4.8,4.85,4.85,4.9,4.9,5.0,5.0
214,2015-01-19,邮储银行,2.68,2.68,3.9,3.9,4.8,4.8,4.9,4.9,5.03,5.03,4.8,4.8,4.62,4.62,4.77,4.77
215,2015-01-19,国开行,2.6,2.6,3.7,3.7,4.62,4.62,4.7,4.7,4.73,4.73,4.55,4.55,4.56,4.56,4.77,4.77
216,2015-01-20,工商银行,2.66,2.66,3.7,3.7,4.6,4.6,4.8,4.8,4.7,4.7,4.5,4.5,4.5,4.5,4.6,4.6
217,2015-01-20,农业银行,2.75,2.75,3.98,3.98,4.9,4.9,4.78,4.78,4.9,4.9,4.72,4.72,4.6,4.6,4.75,4.75
218,2015-01-20,中国银行,2.68,2.68,3.8,3.8,4.75,4.75,4.85,4.85,4.9,4.9,4.73,4.73,4.74,4.74,4.75,4.75
219,2015-01-20,建设银行,2.69,2.69,3.89,3.89,4.76,4.76,4.95,4.95,4.88,4.88,4.82,4.82,4.82,4.82,4.82,4.82
220,2015-01-20,交通银行,2.7,2.7,3.8,3.8,4.72,4.72,4.815,4.815,4.901,4.901,4.7668,4.7668,4.6883,4.6883,4.755,4.755
221,2015-01-20,招商银行,2.7,2.7,3.86,3.86,4.75,4.75,4.8,4.8,4.9,4.9,4.75,4.75,4.7,4.7,4.8,4.8
222,2015-01-20,中信银行,2.7,2.7,3.7,3.7,4.7,4.7,4.85,4.85,4.9,4.9,4.74,4.74,4.65,4.65,4.75,4.75
223,2015-01-20,光大银行,2.8,2.8,3.8,3.8,4.8,4.8,5.3,5.3,4.9,4.9,4.77,4.77,4.69,4.69,4.76,4.76
224,2015-01-20,兴业银行,2.74,2.74,3.76,3.76,4.65,4.65,4.65,4.65,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
225,2015-01-20,浦发银行,2.7,2.7,3.75,3.75,4.7,4.7,4.9,4.9,4.9,4.9,4.77,4.77,4.69,4.69,4.76,4.76
226,2015-01-20,北京银行,2.7,2.7,3.8,3.8,4.8,4.8,4.9,4.9,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
227,2015-01-20,上海银行,2.7,2.7,3.75,3.75,4.7,4.7,5.0,5.0,4.91,4.91,4.77,4.77,4.69,4.69,4.76,4.76
228,2015-01-20,汇丰中国,2.7,2.7,3.8,3.8,4.75,4.75,4.8,4.8,4.9,4.9,4.77,4.77,4.69,4.69,4.76,4.76
229,2015-01-20,渣打银行,2.66,2.66,3.83,3.83,4.73,4.73,4.79,4.79,4.89,4.89,4.77,4.77,4.69,4.69,4.76,4.76
230,2015-01-20,华夏银行,2.75,2.75,3.85,3.85,4.7,4.7,5.0,5.0,4.95,4.95,4.8,4.8,4.75,4.75,4.76,4.76
231,2015-01-20,广发银行,2.74,2.74,3.7,3.7,4.65,4.65,4.8,4.8,4.85,4.85,4.9,4.9,4.95,4.95,5.0,5.0
232,2015-01-20,邮储银行,2.75,2.75,3.73,3.73,4.68,4.68,5.15,5.15,5.03,5.03,4.8,4.8,4.7,4.7,4.8,4.8
233,2015-01-20,国开行,2.64,2.64,3.6,3.6,4.6,4.6,4.7,4.7,4.73,4.73,4.55,4.55,4.56,4.56,4.77,4.77
234,2015-01-21,工商银行,2.7,2.7,3.7,3.7,4.8,4.8,5.0,5.0,4.8,4.8,4.5,4.5,4.5,4.5,4.6,4.6
235,2015-01-21,农业银行,2.8,2.8,3.98,3.98,5.2,5.2,4.9,4.9,4.9,4.9,4.75,4.75,4.68,4.68,4.75,4.75
236,2015-01-21,中国银行,2.75,2.75,3.8,3.8,4.99,4.99,4.98,4.98,4.91,4.91,4.74,4.74,4.75,4.75,4.76,4.76
237,2015-01-21,建设银行,2.81,2.81,3.94,3.94,4.98,4.98,5.14,5.14,4.89,4.89,4.83,4.83,4.84,4.84,4.82,4.82
238,2015-01-21,交通银行,2.81,2.81,3.87,3.87,5.13,5.13,4.9,4.9,4.95,4.95,4.787,4.787,4.725,4.725,4.77,4.77
239,2015-01-21,招商银行,2.73,2.73,3.83,3.83,4.8,4.8,4.9,4.9,4.9,4.9,4.75,4.75,4.7,4.7,4.8,4.8
240,2015-01-21,中信银行,2.8,2.8,3.8,3.8,4.9,4.9,4.9,4.9,4.91,4.91,4.74,4.74,4.65,4.65,4.75,4.75
241,2015-01-21,光大银行,3.0,3.0,4.0,4.0,5.2,5.2,5.0,5.0,4.9,4.9,4.8,4.8,4.7,4.7,4.76,4.76
242,2015-01-21,兴业银行,2.82,2.82,3.82,3.82,5.03,5.03,4.65,4.65,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
243,2015-01-21,浦发银行,2.8,2.8,3.8,3.8,5.1,5.1,4.9,4.9,4.9,4.9,4.78,4.78,4.71,4.71,4.77,4.77
244,2015-01-21,北京银行,2.8,2.8,3.8,3.8,5.05,5.05,5.05,5.05,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
245,2015-01-21,上海银行,2.78,2.78,3.85,3.85,5.1,5.1,5.2,5.2,4.95,4.95,4.78,4.78,4.7,4.7,4.77,4.77
246,2015-01-21,汇丰中国,2.8,2.8,3.9,3.9,5.05,5.05,4.9,4.9,4.9,4.9,4.77,4.77,4.7,4.7,4.76,4.76
247,2015-01-21,渣打银行,2.71,2.71,3.78,3.78,4.72,4.72,4.85,4.85,4.9,4.9,4.77,4.77,4.7,4.7,4.76,4.76
248,2015-01-21,华夏银行,2.74,2.74,3.75,3.75,4.97,4.97,4.87,4.87,4.9,4.9,4.77,4.77,4.7,4.7,4.76,4.76
249,2015-01-21,广发银行,2.82,2.82,3.78,3.78,5.0,5.0,5.1,5.1,4.85,4.85,4.9,4.9,4.95,4.95,5.0,5.0
250,2015-01-21,邮储银行,2.8,2.8,3.88,3.88,5.18,5.18,5.35,5.35,5.03,5.03,4.8,4.8,4.7,4.7,4.8,4.8
251,2015-01-21,国开行,2.7,2.7,3.72,3.72,5.03,5.03,4.7,4.7,4.73,4.73,4.55,4.55,4.56,4.56,4.77,4.77
252,2015-01-22,工商银行,2.7,2.7,3.8,3.8,4.9,4.9,4.9,4.9,4.8,4.8,4.5,4.5,4.5,4.5,4.6,4.6
253,2015-01-22,农业银行,2.8,2.8,3.9,3.9,5.1,5.1,5.1,5.1,4.9,4.9,4.75,4.75,4.68,4.68,4.75,4.75
254,2015-01-22,中国银行,2.73,2.73,3.88,3.88,4.99,4.99,4.98,4.98,4.91,4.91,4.74,4.74,4.75,4.75,4.76,4.76
255,2015-01-22,建设银行,2.81,2.81,4.0,4.0,5.08,5.08,5.26,5.26,4.9,4.9,4.86,4.86,4.85,4.85,4.83,4.83
256,2015-01-22,交通银行,2.78,2.78,3.87,3.87,5.08,5.08,4.98,4.98,4.9,4.9,4.7798,4.7798,4.712,4.712,4.77,4.77
257,2015-01-22,招商银行,2.75,2.75,3.85,3.85,5.1,5.1,4.9,4.9,4.9,4.9,4.75,4.75,4.7,4.7,4.8,4.8
258,2015-01-22,中信银行,2.79,2.79,3.9,3.9,5.03,5.03,4.95,4.95,4.91,4.91,4.74,4.74,4.65,4.65,4.75,4.75
259,2015-01-22,光大银行,2.9,2.9,4.15,4.15,5.0,5.0,5.05,5.05,4.9,4.9,4.75,4.75,4.71,4.71,4.77,4.77
260,2015-01-22,兴业银行,2.76,2.76,3.9,3.9,5.03,5.03,4.65,4.65,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
261,2015-01-22,浦发银行,2.8,2.8,4.05,4.05,5.15,5.15,5.0,5.0,4.9,4.9,4.78,4.78,4.71,4.71,4.77,4.77
262,2015-01-22,北京银行,2.8,2.8,3.85,3.85,5.05,5.05,5.05,5.05,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
263,2015-01-22,上海银行,2.75,2.75,3.9,3.9,5.1,5.1,5.2,5.2,4.95,4.95,4.78,4.78,4.71,4.71,4.77,4.77
264,2015-01-22,汇丰中国,2.75,2.75,3.85,3.85,5.03,5.03,4.9,4.9,4.9,4.9,4.78,4.78,4.71,4.71,4.77,4.77
265,2015-01-22,渣打银行,2.7,2.7,3.8,3.8,5.03,5.03,4.94,4.94,4.9,4.9,4.78,4.78,4.71,4.71,4.77,4.77
266,2015-01-22,华夏银行,2.75,2.75,3.85,3.85,5.03,5.03,4.94,4.94,4.9,4.9,4.78,4.78,4.71,4.71,4.77,4.77
267,2015-01-22,广发银行,2.78,2.78,3.8,3.8,5.0,5.0,5.1,5.1,4.85,4.85,4.9,4.9,4.95,4.95,5.0,5.0
268,2015-01-22,邮储银行,2.8,2.8,3.9,3.9,5.24,5.24,5.45,5.45,5.03,5.03,4.8,4.8,4.7,4.7,4.8,4.8
269,2015-01-22,国开行,2.7,2.7,3.8,3.8,5.03,5.03,4.7,4.7,4.8,4.8,4.55,4.55,4.56,4.56,4.77,4.77
270,2015-01-23,工商银行,2.68,2.68,4.0,4.0,4.9,4.9,4.9,4.9,4.8,4.8,4.5,4.5,4.5,4.5,4.6,4.6
271,2015-01-23,农业银行,2.72,2.72,4.05,4.05,5.0,5.0,5.1,5.1,5.1,5.1,4.75,4.75,4.68,4.68,4.75,4.75
272,2015-01-23,中国银行,2.75,2.75,4.0,4.0,5.05,5.05,5.05,5.05,4.91,4.91,4.74,4.74,4.75,4.75,4.76,4.76
273,2015-01-23,建设银行,2.71,2.71,3.96,3.96,4.94,4.94,5.18,5.18,4.91,4.91,4.88,4.88,4.85,4.85,4.83,4.83
274,2015-01-23,交通银行,2.75,2.75,4.12,4.12,5.08,5.08,5.1,5.1,4.9,4.9,4.785,4.785,4.7125,4.7125,4.778,4.778
275,2015-01-23,招商银行,2.74,2.74,3.95,3.95,5.1,5.1,4.95,4.95,4.9,4.9,4.75,4.75,4.75,4.75,4.8,4.8
276,2015-01-23,中信银行,2.7,2.7,4.05,4.05,5.03,5.03,4.98,4.98,4.9,4.9,4.74,4.74,4.65,4.65,4.75,4.75
277,2015-01-23,光大银行,2.75,2.75,4.0,4.0,5.05,5.05,5.0,5.0,4.9,4.9,4.78,4.78,4.72,4.72,4.77,4.77
278,2015-01-23,兴业银行,2.72,2.72,3.85,3.85,5.0,5.0,4.65,4.65,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
279,2015-01-23,浦发银行,2.8,2.8,4.1,4.1,5.1,5.1,5.02,5.02,4.9,4.9,4.78,4.78,4.71,4.71,4.77,4.77
280,2015-01-23,北京银行,2.75,2.75,4.1,4.1,5.05,5.05,5.05,5.05,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
281,2015-01-23,上海银行,2.7,2.7,4.1,4.1,5.1,5.1,5.3,5.3,4.95,4.95,4.78,4.78,4.7,4.7,4.78,4.78
282,2015-01-23,汇丰中国,2.7,2.7,4.04,4.04,5.0,5.0,5.0,5.0,4.9,4.9,4.78,4.78,4.71,4.71,4.77,4.77
283,2015-01-23,渣打银行,2.77,2.77,3.88,3.88,5.05,5.05,4.99,4.99,4.9,4.9,4.77,4.77,4.71,4.71,4.77,4.77
284,2015-01-23,华夏银行,2.75,2.75,4.0,4.0,5.02,5.02,4.99,4.99,4.9,4.9,4.77,4.77,4.71,4.71,4.77,4.77
285,2015-01-23,广发银行,2.74,2.74,4.05,4.05,5.0,5.0,5.1,5.1,4.85,4.85,4.9,4.9,4.95,4.95,5.0,5.0
286,2015-01-23,邮储银行,2.7,2.7,4.05,4.05,5.24,5.24,5.4,5.4,5.03,5.03,4.8,4.8,4.7,4.7,4.8,4.8
287,2015-01-23,国开行,2.68,2.68,4.04,4.04,5.0,5.0,4.7,4.7,4.8,4.8,4.55,4.55,4.56,4.56,4.77,4.77
288,2015-01-26,工商银行,2.65,2.65,3.86,3.86,4.9,4.9,4.9,4.9,4.8,4.8,4.5,4.5,4.5,4.5,4.6,4.6
289,2015-01-26,农业银行,2.7,2.7,3.95,3.95,4.95,4.95,4.9,4.9,4.9,4.9,4.75,4.75,4.68,4.68,4.75,4.75
290,2015-01-26,中国银行,2.7,2.7,3.94,3.94,5.0,5.0,5.05,5.05,4.91,4.91,4.74,4.74,4.75,4.75,4.76,4.76
291,2015-01-26,建设银行,2.69,2.69,3.89,3.89,4.94,4.94,5.01,5.01,4.88,4.88,4.86,4.86,4.84,4.84,4.83,4.83
292,2015-01-26,交通银行,2.68,2.68,3.91,3.91,4.99,4.99,5.1,5.1,4.905,4.905,4.781,4.781,4.7165,4.7165,4.778,4.778
293,2015-01-26,招商银行,2.7,2.7,3.95,3.95,5.05,5.05,5.0,5.0,4.9,4.9,4.77,4.77,4.76,4.76,4.8,4.8
294,2015-01-26,中信银行,2.68,2.68,3.91,3.91,4.96,4.96,4.95,4.95,4.9,4.9,4.74,4.74,4.75,4.75,4.75,4.75
295,2015-01-26,光大银行,2.73,2.73,4.3,4.3,4.9,4.9,4.95,4.95,4.9,4.9,4.78,4.78,4.72,4.72,4.77,4.77
296,2015-01-26,兴业银行,2.66,2.66,3.86,3.86,4.9,4.9,4.65,4.65,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
297,2015-01-26,浦发银行,2.8,2.8,4.0,4.0,5.0,5.0,5.07,5.07,4.91,4.91,4.78,4.78,4.72,4.72,4.77,4.77
298,2015-01-26,北京银行,2.7,2.7,3.9,3.9,5.0,5.0,5.0,5.0,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
299,2015-01-26,上海银行,2.69,2.69,3.93,3.93,4.95,4.95,5.05,5.05,4.95,4.95,4.78,4.78,4.72,4.72,4.78,4.78
300,2015-01-26,汇丰中国,2.66,2.66,3.86,3.86,4.9,4.9,4.9,4.9,4.9,4.9,4.78,4.78,4.72,4.72,4.77,4.77
301,2015-01-26,渣打银行,2.64,2.64,4.03,4.03,5.03,5.03,5.03,5.03,4.9,4.9,4.77,4.77,4.72,4.72,4.77,4.77
302,2015-01-26,华夏银行,2.7,2.7,3.95,3.95,4.9,4.9,5.0,5.0,4.85,4.85,4.75,4.75,4.7,4.7,4.78,4.78
303,2015-01-26,广发银行,2.7,2.7,3.9,3.9,4.9,4.9,4.95,4.95,4.85,4.85,4.9,4.9,4.95,4.95,5.0,5.0
304,2015-01-26,邮储银行,2.68,2.68,3.92,3.92,5.0,5.0,5.05,5.05,5.02,5.02,4.8,4.8,4.7,4.7,4.8,4.8
305,2015-01-26,国开行,2.64,2.64,3.86,3.86,4.9,4.9,4.7,4.7,4.8,4.8,4.55,4.55,4.56,4.56,4.77,4.77
306,2015-01-27,工商银行,2.61,2.61,3.79,3.79,4.77,4.77,4.85,4.85,4.8,4.8,4.5,4.5,4.5,4.5,4.6,4.6
307,2015-01-27,农业银行,2.65,2.65,3.93,3.93,4.85,4.85,4.98,4.98,4.9,4.9,4.75,4.75,4.7,4.7,4.75,4.75
308,2015-01-27,中国银行,2.68,2.68,3.88,3.88,4.88,4.88,5.0,5.0,4.91,4.91,4.75,4.75,4.76,4.76,4.77,4.77
309,2015-01-27,建设银行,2.69,2.69,3.92,3.92,4.86,4.86,4.99,4.99,4.88,4.88,4.87,4.87,4.84,4.84,4.83,4.83
310,2015-01-27,交通银行,2.69,2.69,3.91,3.91,4.87,4.87,4.998,4.998,4.915,4.915,4.781,4.781,4.737,4.737,4.778,4.778
311,2015-01-27,招商银行,2.66,2.66,3.88,3.88,4.9,4.9,5.0,5.0,4.9,4.9,4.77,4.77,4.76,4.76,4.8,4.8
312,2015-01-27,中信银行,2.65,2.65,3.9,3.9,4.9,4.9,4.95,4.95,4.9,4.9,4.74,4.74,4.75,4.75,4.75,4.75
313,2015-01-27,光大银行,2.7,2.7,4.2,4.2,4.85,4.85,5.0,5.0,4.9,4.9,4.77,4.77,4.73,4.73,4.77,4.77
314,2015-01-27,兴业银行,2.64,2.64,3.84,3.84,4.6,4.6,4.65,4.65,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
315,2015-01-27,浦发银行,2.8,2.8,4.0,4.0,4.9,4.9,4.93,4.93,4.88,4.88,4.77,4.77,4.73,4.73,4.77,4.77
316,2015-01-27,北京银行,2.7,2.7,3.9,3.9,4.85,4.85,4.98,4.98,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
317,2015-01-27,上海银行,2.66,2.66,3.85,3.85,4.82,4.82,5.0,5.0,4.9,4.9,4.78,4.78,4.73,4.73,4.78,4.78
318,2015-01-27,汇丰中国,2.66,2.66,3.86,3.86,4.85,4.85,4.9,4.9,4.9,4.9,4.78,4.78,4.73,4.73,4.78,4.78
319,2015-01-27,渣打银行,2.69,2.69,3.92,3.92,4.95,4.95,4.98,4.98,4.89,4.89,4.77,4.77,4.73,4.73,4.77,4.77
320,2015-01-27,华夏银行,2.68,2.68,3.95,3.95,4.8,4.8,4.95,4.95,4.9,4.9,4.8,4.8,4.77,4.77,4.76,4.76
321,2015-01-27,广发银行,2.72,2.72,3.8,3.8,4.8,4.8,4.9,4.9,4.9,4.9,4.9,4.9,4.95,4.95,5.0,5.0
322,2015-01-27,邮储银行,2.68,2.68,3.88,3.88,4.86,4.86,5.0,5.0,5.0,5.0,4.8,4.8,4.7,4.7,4.8,4.8
323,2015-01-27,国开行,2.61,2.61,3.79,3.79,4.77,4.77,4.7,4.7,4.8,4.8,4.55,4.55,4.56,4.56,4.78,4.78
324,2015-01-28,工商银行,2.61,2.61,3.8,3.8,4.77,4.77,4.9,4.9,4.8,4.8,4.5,4.5,4.5,4.5,4.6,4.6
325,2015-01-28,农业银行,2.7,2.7,3.9,3.9,4.85,4.85,5.0,5.0,4.9,4.9,4.75,4.75,4.7,4.7,4.75,4.75
326,2015-01-28,中国银行,2.68,2.68,3.88,3.88,4.85,4.85,4.99,4.99,4.91,4.91,4.75,4.75,4.76,4.76,4.77,4.77
327,2015-01-28,建设银行,2.7,2.7,3.93,3.93,4.89,4.89,5.01,5.01,4.9,4.9,4.88,4.88,4.84,4.84,4.83,4.83
328,2015-01-28,交通银行,2.72,2.72,3.91,3.91,4.85,4.85,4.972,4.972,4.905,4.905,4.779,4.779,4.7468,4.7468,4.778,4.778
329,2015-01-28,招商银行,2.65,2.65,3.86,3.86,4.85,4.85,5.0,5.0,4.9,4.9,4.79,4.79,4.76,4.76,4.8,4.8
330,2015-01-28,中信银行,2.68,2.68,3.9,3.9,4.85,4.85,4.96,4.96,4.9,4.9,4.74,4.74,4.75,4.75,4.75,4.75
331,2015-01-28,光大银行,2.75,2.75,4.3,4.3,4.9,4.9,5.1,5.1,4.95,4.95,4.9,4.9,4.75,4.75,4.78,4.78
332,2015-01-28,兴业银行,2.65,2.65,3.85,3.85,4.6,4.6,4.65,4.65,4.8,4.8,4.8,4.8,4.8,4.8,4.75,4.75
333,2015-01-28,浦发银行,2.75,2.75,3.95,3.95,4.95,4.95,4.94,4.94,4.9,4.9,4.77,4.77,4.76,4.76,4.78,4.78
334,2015-01-28,北京银行,2.7,2.7,3.9,3.9,4.85,4.85,4.95,4.95,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8
335,2015-01-28,上海银行,2.7,2.7,3.9,3.9,4.85,4.85,5.0,5.0,4.9,4.9,4.78,4.78,4.75,4.75,4.78,4.78
336,2015-01-28,汇丰中国,2.68,2.68,3.92,3.92,4.85,4.85,4.95,4.95,4.9,4.9,4.78,4.78,4.74,4.74,4.78,4.78
337,2015-01-28,渣打银行,2.61,2.61,3.89,3.89,4.85,4.85,4.97,4.97,4.9,4.9,4.78,4.78,4.74,4.74,4.78,4.78
338,2015-01-28,华夏银行,2.71,2.71,3.92,3.92,4.85,4.85,5.0,5.0,4.95,4.95,4.8,4.8,4.77,4.77,4.76,4.76
339,2015-01-28,广发银行,2.72,2.72,3.85,3.85,4.8,4.8,4.9,4.9,4.9,4.9,4.9,4.9,4.95,4.95,5.0,5.0
340,2015-01-28,邮储银行,2.7,2.7,3.93,3.93,4.9,4.9,5.12,5.12,5.0,5.0,4.8,4.8,4.7,4.7,4.8,4.8
341,2015-01-28,国开行,2.61,2.61,3.82,3.82,4.77,4.77,4.7,4.7,4.8,4.8,4.55,4.55,4.56,4.56,4.78,4.78
342,2015-01-29,工商银行,2.72,2.72,3.87,3.87,4.8,4.8,4.9,4.9,4.8,4.8,4.6,4.6,4.6,4.6,4.6,4.6
343,2015-01-29,农业银行,2.8,2.8,3.98,3.98,4.9,4.9,5.0,5.0,4.9,4.9,4.75,4.75,4.7,4.7,4.75,4.75
344,2015-01-29,中国银行,2.75,2.75,3.9,3.9,4.86,4.86,5.0,5.0,4.91,4.91,4.75,4.75,4.76,4.76,4.77,4.77
345,2015-01-29,建设银行,2.76,2.76,3.99,3.99,4.89,4.89,5.05,5.05,4.93,4.93,4.9,4.9,4.88,4.88,4.84,4.84
346,2015-01-29,交通银行,2.81,2.81,3.97,3.97,4.91,4.91,4.975,4.975,5.2,5.2,4.788,4.788,4.7565,4.7565,4.78,4.78
347,2015-01-29,招商银行,2.71,2.71,3.9,3.9,4.83,4.83,5.0,5.0,4.9,4.9,4.79,4.79,4.76,4.76,4.8,4.8
348,2015-01-29,中信银行,2.75,2.75,3.9,3.9,4.85,4.85,4.96,4.96,4.9,4.9,4.74,4.74,4.75,4.75,4.75,4.75
349,2015-01-29,光大银行,2.85,2.85,4.4,4.4,5.0,5.0,5.0,5.0,4.9,4.9,4.8,4.8,4.75,4.75,4.78,4.78
350,2015-01-29,兴业银行,2.75,2.75,3.92,3.92,4.75,4.75,4.8,4.8,4.85,4.85,4.8,4.8,4.8,4.8,4.75,4.75
351,2015-01-29,浦发银行,2.8,2.8,3.95,3.95,4.95,4.95,4.98,4.98,4.91,4.91,4.79,4.79,4.76,4.76,4.78,4.78
352,2015-01-29,北京银行,2.75,2.75,3.98,3.98,4.95,4.95,5.0,5.0,4.92,4.92,4.8,4.8,4.8,4.8,4.8,4.8
353,2015-01-29,上海银行,2.79,2.79,3.95,3.95,4.9,4.9,5.05,5.05,4.91,4.91,4.79,4.79,4.76,4.76,4.78,4.78
