,date,bank,ON_B,ON_A,1W_B,1W_A,2W_B,2W_A,1M_B,1M_A,3M_B,3M_A,6M_B,6M_A,9M_B,9M_A,1Y_B,1Y_A
174,2014-01-15,汇丰中国,2.76,2.76,3.97,3.97,4.59,4.59,6.86,6.86,5.7,5.7,4.97,4.97,4.99,4.99,5.0,5.0
175,2014-01-15,渣打银行,2.75,2.75,3.95,3.95,4.71,4.71,6.91,6.91,5.59,5.59,4.97,4.97,4.99,4.99,5.0,5.0
176,2014-01-15,华夏银行,2.75,2.75,4.0,4.0,4.6,4.6,6.7,6.7,5.59,5.59,4.97,4.97,4.985,4.985,5.0,5.0
177,2014-01-15,广发银行,2.76,2.76,3.96,3.96,4.59,4.59,6.9,6.9,5.58,5.58,4.97,4.97,4.99,4.99,5.0,5.0
178,2014-01-15,邮储银行,2.75,2.75,3.98,3.98,4.59,4.59,6.8,6.8,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
179,2014-01-15,国开行,2.76,2.76,3.97,3.97,4.59,4.59,6.61,6.61,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
180,2014-01-16,工商银行,2.77,2.77,4.14,4.14,4.59,4.59,6.2,6.2,5.58,5.58,4.95,4.95,4.97,4.97,4.99,4.99
181,2014-01-16,农业银行,2.77,2.77,4.24,4.24,4.8,4.8,6.7,6.7,5.6,5.6,5.09,5.09,5.08,5.08,5.05,5.05
182,2014-01-16,中国银行,2.77,2.77,4.28,4.28,4.65,4.65,6.6,6.6,5.59,5.59,5.05,5.05,5.08,5.08,5.1,5.1
183,2014-01-16,建设银行,2.77,2.77,4.23,4.23,4.45,4.45,5.45,5.45,5.5,5.5,4.49,4.49,4.5,4.5,4.6,4.6
184,2014-01-16,交通银行,2.773,2.773,4.3,4.3,4.61,4.61,6.8,6.8,5.85,5.85,4.9775,4.9775,4.9936,4.9936,4.9999,4.9999
185,2014-01-16,招商银行,2.77,2.77,4.3,4.3,4.7,4.7,6.75,6.75,5.585,5.585,4.97,4.97,4.985,4.985,4.995,4.995
186,2014-01-16,中信银行,2.78,2.78,4.24,4.24,4.69,4.69,6.7,6.7,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
187,2014-01-16,光大银行,2.78,2.78,4.25,4.25,4.7,4.7,6.65,6.65,5.5,5.5,4.98,4.98,4.99,4.99,5.0,5.0
188,2014-01-16,兴业银行,2.77,2.77,4.29,4.29,4.69,4.69,6.1,6.1,5.5,5.5,5.1,5.1,5.09,5.09,5.0,5.0
189,2014-01-16,浦发银行,2.77,2.77,4.14,4.14,4.6,4.6,6.65,6.65,5.59,5.59,4.9754,4.9754,4.9888,4.9888,4.9993,4.9993
190,2014-01-16,北京银行,2.77,2.77,4.24,4.24,4.69,4.69,6.69,6.69,5.5846,5.5846,4.9757,4.9757,4.9896,4.9896,4.9997,4.9997
191,2014-01-16,上海银行,2.78,2.78,4.25,4.25,4.7,4.7,6.7,6.7,5.5925,5.5925,4.979,4.979,4.991,4.991,5.002,5.002
192,2014-01-16,汇丰中国,2.77,2.77,4.24,4.24,4.69,4.69,6.75,6.75,5.7,5.7,4.98,4.98,4.99,4.99,5.0,5.0
193,2014-01-16,渣打银行,2.77,2.77,4.23,4.23,4.59,4.59,6.69,6.69,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
194,2014-01-16,华夏银行,2.78,2.78,4.31,4.31,4.69,4.69,6.75,6.75,5.58,5.58,4.97,4.97,4.99,4.99,5.0,5.0
195,2014-01-16,广发银行,2.78,2.78,4.28,4.28,4.69,4.69,6.7,6.7,5.58,5.58,4.97,4.97,4.99,4.99,5.0,5.0
196,2014-01-16,邮储银行,2.78,2.78,4.3,4.3,4.7,4.7,6.7,6.7,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
197,2014-01-16,国开行,2.77,2.77,4.25,4.25,4.69,4.69,6.75,6.75,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
198,2014-01-17,工商银行,2.79,2.79,4.7,4.7,4.62,4.62,6.5,6.5,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
199,2014-01-17,农业银行,2.9,2.9,4.8,4.8,5.0,5.0,7.2,7.2,5.6,5.6,5.09,5.09,5.08,5.08,5.05,5.05
200,2014-01-17,中国银行,2.84,2.84,4.79,4.79,4.75,4.75,6.98,6.98,5.59,5.59,5.05,5.05,5.08,5.08,5.1,5.1
201,2014-01-17,建设银行,2.79,2.79,4.3,4.3,4.45,4.45,5.5,5.5,5.5,5.5,4.49,4.49,4.5,4.5,4.6,4.6
202,2014-01-17,交通银行,2.83,2.83,4.79,4.79,4.73,4.73,6.8,6.8,5.85,5.85,4.9805,4.9805,4.993,4.993,4.9999,4.9999
203,2014-01-17,招商银行,2.8,2.8,4.79,4.79,4.75,4.75,7.1,7.1,5.585,5.585,4.97,4.97,4.99,4.99,5.0,5.0
204,2014-01-17,中信银行,2.8,2.8,4.78,4.78,4.74,4.74,6.7,6.7,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
205,2014-01-17,光大银行,2.85,2.85,4.76,4.76,4.63,4.63,7.0,7.0,5.6,5.6,4.98,4.98,4.99,4.99,5.0,5.0
206,2014-01-17,兴业银行,2.9,2.9,4.7,4.7,4.75,4.75,6.15,6.15,5.5,5.5,5.1,5.1,5.09,5.09,5.0,5.0
207,2014-01-17,浦发银行,2.8,2.8,4.8,4.8,4.75,4.75,7.15,7.15,5.6,5.6,4.9782,4.9782,4.991,4.991,4.9999,4.9999
208,2014-01-17,北京银行,2.8,2.8,4.76,4.76,4.75,4.75,7.1,7.1,5.58,5.58,4.98,4.98,4.99,4.99,5.01,5.01
209,2014-01-17,上海银行,2.9,2.9,4.77,4.77,5.0,5.0,7.0,7.0,5.5925,5.5925,4.982,4.982,4.993,4.993,5.002,5.002
210,2014-01-17,汇丰中国,2.8,2.8,4.77,4.77,4.75,4.75,7.18,7.18,5.7,5.7,4.98,4.98,4.99,4.99,5.0,5.0
211,2014-01-17,渣打银行,2.79,2.79,4.73,4.73,4.62,4.62,7.11,7.11,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
212,2014-01-17,华夏银行,2.81,2.81,4.79,4.79,4.75,4.75,6.8,6.8,5.58,5.58,4.97,4.97,4.991,4.991,5.0,5.0
213,2014-01-17,广发银行,2.9,2.9,4.76,4.76,4.62,4.62,7.0,7.0,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
214,2014-01-17,邮储银行,2.83,2.83,4.81,4.81,4.8,4.8,7.18,7.18,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
215,2014-01-17,国开行,2.81,2.81,4.81,4.81,4.85,4.85,6.75,6.75,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
216,2014-01-20,工商银行,3.69,3.69,5.5,5.5,5.53,5.53,7.0,7.0,5.58,5.58,5.0,5.0,5.0,5.0,5.0,5.0
217,2014-01-20,农业银行,4.0,4.0,6.28,6.28,5.72,5.72,7.63,7.63,5.6,5.6,5.09,5.09,5.08,5.08,5.05,5.05
218,2014-01-20,中国银行,3.98,3.98,6.3,6.3,6.5,6.5,7.7,7.7,5.62,5.62,5.05,5.05,5.08,5.08,5.1,5.1
219,2014-01-20,建设银行,3.75,3.75,4.9,4.9,5.0,5.0,6.05,6.05,5.5,5.5,4.49,4.49,4.5,4.5,4.6,4.6
220,2014-01-20,交通银行,3.9,3.9,6.45,6.45,6.0,6.0,7.6,7.6,5.5925,5.5925,4.9863,4.9863,4.9925,4.9925,5.001,5.001
221,2014-01-20,招商银行,3.9,3.9,6.31,6.31,5.53,5.53,7.6,7.6,5.585,5.585,4.98,4.98,4.99,4.99,5.0,5.0
222,2014-01-20,中信银行,3.9,3.9,6.32,6.32,5.53,5.53,6.7,6.7,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
223,2014-01-20,光大银行,4.0,4.0,6.4,6.4,5.53,5.53,7.5,7.5,5.6,5.6,4.98,4.98,4.99,4.99,5.0,5.0
224,2014-01-20,兴业银行,4.0,4.0,6.3,6.3,5.53,5.53,6.2,6.2,5.5,5.5,5.06,5.06,5.03,5.03,5.0,5.0
225,2014-01-20,浦发银行,3.9,3.9,6.5,6.5,5.6,5.6,7.8,7.8,5.58,5.58,4.9814,4.9814,4.9917,4.9917,5.0001,5.0001
226,2014-01-20,北京银行,3.75,3.75,6.36,6.36,5.53,5.53,7.6,7.6,5.6,5.6,4.9821,4.9821,4.9918,4.9918,5.0002,5.0002
227,2014-01-20,上海银行,3.9,3.9,6.35,6.35,6.4,6.4,7.3,7.3,5.595,5.595,4.984,4.984,4.994,4.994,5.002,5.002
228,2014-01-20,汇丰中国,3.8,3.8,6.33,6.33,5.53,5.53,7.71,7.71,5.7,5.7,4.98,4.98,4.99,4.99,5.0,5.0
229,2014-01-20,渣打银行,3.78,3.78,6.37,6.37,5.53,5.53,7.57,7.57,5.59,5.59,4.98,4.98,4.99,4.99,5.0,5.0
230,2014-01-20,华夏银行,3.9,3.9,6.25,6.25,5.53,5.53,7.5,7.5,5.59,5.59,4.97,4.97,4.99,4.99,5.0,5.0
231,2014-01-20,广发银行,4.0,4.0,6.4,6.4,5.53,5.53,7.55,7.55,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
232,2014-01-20,邮储银行,3.85,3.85,6.3,6.3,5.54,5.54,7.5,7.5,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
233,2014-01-20,国开行,3.85,3.85,6.35,6.35,5.53,5.53,6.75,6.75,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
234,2014-01-21,工商银行,3.62,3.62,5.38,5.38,5.57,5.57,7.0,7.0,5.58,5.58,5.0,5.0,5.0,5.0,5.0,5.0
235,2014-01-21,农业银行,3.64,3.64,5.54,5.54,5.54,5.54,7.57,7.57,5.6,5.6,5.09,5.09,5.08,5.08,5.05,5.05
236,2014-01-21,中国银行,3.63,3.63,5.43,5.43,5.57,5.57,6.98,6.98,5.6,5.6,5.05,5.05,5.08,5.08,5.1,5.1
237,2014-01-21,建设银行,3.64,3.64,5.5,5.5,5.0,5.0,6.05,6.05,5.5,5.5,4.49,4.49,4.5,4.5,4.6,4.6
238,2014-01-21,交通银行,3.64,3.64,5.55,5.55,5.65,5.65,7.55,7.55,5.85,5.85,4.9923,4.9923,4.9951,4.9951,5.0008,5.0008
239,2014-01-21,招商银行,3.64,3.64,5.55,5.55,5.54,5.54,7.55,7.55,5.585,5.585,4.98,4.98,4.99,4.99,5.0,5.0
240,2014-01-21,中信银行,3.64,3.64,5.55,5.55,5.57,5.57,7.4,7.4,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
241,2014-01-21,光大银行,3.65,3.65,5.55,5.55,5.6,5.6,7.4,7.4,5.6,5.6,4.98,4.98,4.99,4.99,5.0,5.0
242,2014-01-21,兴业银行,3.62,3.62,5.38,5.38,5.57,5.57,6.2,6.2,5.5,5.5,5.06,5.06,5.03,5.03,5.0,5.0
243,2014-01-21,浦发银行,3.7,3.7,5.5,5.5,5.6,5.6,7.55,7.55,5.6,5.6,4.9847,4.9847,4.9928,4.9928,5.0001,5.0001
244,2014-01-21,北京银行,3.64,3.64,5.53,5.53,5.55,5.55,7.4,7.4,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
245,2014-01-21,上海银行,3.65,3.65,5.55,5.55,5.6,5.6,7.5,7.5,5.595,5.595,4.986,4.986,4.995,4.995,5.002,5.002
246,2014-01-21,汇丰中国,3.64,3.64,5.55,5.55,5.54,5.54,7.51,7.51,5.7,5.7,4.98,4.98,4.99,4.99,5.0,5.0
247,2014-01-21,渣打银行,3.64,3.64,5.5,5.5,5.54,5.54,7.51,7.51,5.59,5.59,4.99,4.99,4.99,4.99,5.0,5.0
248,2014-01-21,华夏银行,3.64,3.64,5.55,5.55,5.57,5.57,7.5,7.5,5.6,5.6,4.98,4.98,4.993,4.993,5.0,5.0
249,2014-01-21,广发银行,3.65,3.65,5.54,5.54,5.54,5.54,7.55,7.55,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
250,2014-01-21,邮储银行,3.63,3.63,5.54,5.54,5.54,5.54,7.5,7.5,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
251,2014-01-21,国开行,3.66,3.66,5.55,5.55,5.61,5.61,6.78,6.78,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
252,2014-01-22,工商银行,3.66,3.66,5.22,5.22,5.55,5.55,6.95,6.95,5.58,5.58,5.0,5.0,5.0,5.0,5.0,5.0
253,2014-01-22,农业银行,3.67,3.67,5.23,5.23,5.56,5.56,6.95,6.95,5.6,5.6,5.06,5.06,5.05,5.05,5.05,5.05
254,2014-01-22,中国银行,3.66,3.66,5.25,5.25,5.56,5.56,6.95,6.95,5.6,5.6,5.05,5.05,5.08,5.08,5.1,5.1
255,2014-01-22,建设银行,3.66,3.66,5.19,5.19,5.0,5.0,5.9,5.9,5.5,5.5,4.49,4.49,4.5,4.5,4.6,4.6
256,2014-01-22,交通银行,3.68,3.68,5.21,5.21,5.58,5.58,6.975,6.975,5.85,5.85,4.9895,4.9895,4.9942,4.9942,5.0008,5.0008
257,2014-01-22,招商银行,3.67,3.67,5.22,5.22,5.56,5.56,6.95,6.95,5.588,5.588,4.985,4.985,4.99,4.99,5.0,5.0
258,2014-01-22,中信银行,3.68,3.68,5.23,5.23,5.56,5.56,6.98,6.98,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
259,2014-01-22,光大银行,3.68,3.68,5.22,5.22,5.56,5.56,6.95,6.95,5.6,5.6,4.98,4.98,4.99,4.99,5.0,5.0
260,2014-01-22,兴业银行,3.68,3.68,5.25,5.25,5.57,5.57,6.3,6.3,5.5,5.5,5.06,5.06,5.03,5.03,5.0,5.0
261,2014-01-22,浦发银行,3.7,3.7,5.3,5.3,5.6,5.6,7.0,7.0,5.6,5.6,4.9847,4.9847,4.9928,4.9928,5.0001,5.0001
262,2014-01-22,北京银行,3.67,3.67,5.2,5.2,5.56,5.56,6.95,6.95,5.59,5.59,4.98,4.98,4.99,4.99,5.0,5.0
263,2014-01-22,上海银行,3.71,3.71,5.23,5.23,5.56,5.56,6.95,6.95,5.596,5.596,4.988,4.988,4.995,4.995,5.002,5.002
264,2014-01-22,汇丰中国,3.68,3.68,5.2,5.2,5.56,5.56,6.95,6.95,5.7,5.7,4.99,4.99,4.99,4.99,5.0,5.0
265,2014-01-22,渣打银行,3.67,3.67,5.23,5.23,5.56,5.56,6.95,6.95,5.59,5.59,4.99,4.99,4.99,4.99,5.0,5.0
266,2014-01-22,华夏银行,3.68,3.68,5.23,5.23,5.56,5.56,6.95,6.95,5.6,5.6,4.98,4.98,4.993,4.993,5.0,5.0
267,2014-01-22,广发银行,3.68,3.68,5.22,5.22,5.56,5.56,6.95,6.95,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
268,2014-01-22,邮储银行,3.68,3.68,5.23,5.23,5.56,5.56,6.95,6.95,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
269,2014-01-22,国开行,3.67,3.67,5.21,5.21,5.56,5.56,6.45,6.45,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
270,2014-01-23,工商银行,3.69,3.69,5.29,5.29,5.94,5.94,6.95,6.95,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
271,2014-01-23,农业银行,3.7,3.7,5.36,5.36,5.94,5.94,6.93,6.93,5.6,5.6,5.05,5.05,5.03,5.03,5.0,5.0
272,2014-01-23,中国银行,3.7,3.7,5.29,5.29,5.7,5.7,6.5,6.5,5.6,5.6,5.05,5.05,5.08,5.08,5.1,5.1
273,2014-01-23,建设银行,3.7,3.7,5.18,5.18,5.05,5.05,5.7,5.7,5.5,5.5,4.49,4.49,4.5,4.5,4.6,4.6
274,2014-01-23,交通银行,3.7,3.7,5.3,5.3,5.95,5.95,6.98,6.98,5.85,5.85,4.9901,4.9901,4.9942,4.9942,5.0008,5.0008
275,2014-01-23,招商银行,3.7,3.7,5.28,5.28,5.94,5.94,6.8,6.8,5.59,5.59,4.985,4.985,4.99,4.99,5.0,5.0
276,2014-01-23,中信银行,3.7,3.7,5.29,5.29,5.9,5.9,6.0,6.0,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
277,2014-01-23,光大银行,3.71,3.71,5.3,5.3,5.95,5.95,6.65,6.65,5.6,5.6,4.98,4.98,4.99,4.99,5.0,5.0
278,2014-01-23,兴业银行,3.69,3.69,5.33,5.33,5.93,5.93,6.3,6.3,5.5,5.5,5.06,5.06,5.03,5.03,5.0,5.0
279,2014-01-23,浦发银行,3.7,3.7,5.3,5.3,6.0,6.0,6.0,6.0,5.6,5.6,4.9884,4.9884,4.9935,4.9935,5.0001,5.0001
280,2014-01-23,北京银行,3.7,3.7,5.29,5.29,5.94,5.94,6.95,6.95,5.59,5.59,4.98,4.98,5.0,5.0,5.01,5.01
281,2014-01-23,上海银行,3.71,3.71,5.3,5.3,5.94,5.94,6.6,6.6,5.596,5.596,4.99,4.99,4.995,4.995,5.002,5.002
282,2014-01-23,汇丰中国,3.7,3.7,5.28,5.28,5.94,5.94,6.95,6.95,5.7,5.7,4.99,4.99,4.99,4.99,5.0,5.0
283,2014-01-23,渣打银行,3.7,3.7,5.29,5.29,5.94,5.94,6.98,6.98,5.59,5.59,4.99,4.99,4.99,4.99,5.0,5.0
284,2014-01-23,华夏银行,3.71,3.71,5.29,5.29,5.94,5.94,6.6,6.6,5.59,5.59,4.99,4.99,4.99,4.99,5.0,5.0
285,2014-01-23,广发银行,3.71,3.71,5.29,5.29,5.94,5.94,6.8,6.8,5.58,5.58,4.98,4.98,4.99,4.99,5.0,5.0
286,2014-01-23,邮储银行,3.7,3.7,5.3,5.3,5.94,5.94,7.05,7.05,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
287,2014-01-23,国开行,3.7,3.7,5.28,5.28,5.94,5.94,6.3,6.3,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
288,2014-01-24,工商银行,3.71,3.71,4.42,4.42,6.77,6.77,6.8,6.8,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
289,2014-01-24,农业银行,3.71,3.71,4.5,4.5,6.85,6.85,6.92,6.92,5.6,5.6,5.05,5.05,5.03,5.03,5.0,5.0
290,2014-01-24,中国银行,3.71,3.71,4.4,4.4,6.77,6.77,6.83,6.83,5.6,5.6,5.05,5.05,5.08,5.08,5.1,5.1
291,2014-01-24,建设银行,3.71,3.71,4.38,4.38,6.75,6.75,5.8,5.8,5.5,5.5,4.49,4.49,4.5,4.5,4.6,4.6
292,2014-01-24,交通银行,3.713,3.713,4.44,4.44,6.77,6.77,6.85,6.85,5.85,5.85,4.9909,4.9909,4.9948,4.9948,5.0008,5.0008
293,2014-01-24,招商银行,3.71,3.71,4.42,4.42,6.85,6.85,6.85,6.85,5.59,5.59,4.988,4.988,4.992,4.992,5.0,5.0
294,2014-01-24,中信银行,3.72,3.72,5.1,5.1,5.91,5.91,6.75,6.75,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
295,2014-01-24,光大银行,3.72,3.72,4.5,4.5,6.75,6.75,6.8,6.8,5.6,5.6,4.98,4.98,4.99,4.99,5.0,5.0
296,2014-01-24,兴业银行,3.72,3.72,4.5,4.5,6.85,6.85,6.3,6.3,5.65,5.65,5.08,5.08,5.03,5.03,5.0,5.0
297,2014-01-24,浦发银行,3.75,3.75,4.45,4.45,6.76,6.76,6.8,6.8,5.6,5.6,4.9901,4.9901,4.9941,4.9941,5.0001,5.0001
298,2014-01-24,北京银行,3.73,3.73,4.45,4.45,6.76,6.76,6.83,6.83,5.59,5.59,4.99,4.99,5.0,5.0,5.01,5.01
299,2014-01-24,上海银行,3.73,3.73,4.5,4.5,6.76,6.76,6.8,6.8,5.5962,5.5962,4.9912,4.9912,4.9951,4.9951,5.002,5.002
300,2014-01-24,汇丰中国,3.71,3.71,4.43,4.43,6.77,6.77,6.95,6.95,5.7,5.7,4.99,4.99,4.99,4.99,5.0,5.0
301,2014-01-24,渣打银行,3.73,3.73,4.43,4.43,6.77,6.77,6.83,6.83,5.59,5.59,4.99,4.99,4.99,4.99,5.0,5.0
302,2014-01-24,华夏银行,3.73,3.73,4.44,4.44,6.76,6.76,6.83,6.83,5.59,5.59,4.99,4.99,4.994,4.994,5.0,5.0
303,2014-01-24,广发银行,3.73,3.73,4.43,4.43,6.76,6.76,6.8,6.8,5.59,5.59,4.99,4.99,4.99,4.99,5.0,5.0
304,2014-01-24,邮储银行,3.72,3.72,4.42,4.42,6.85,6.85,7.0,7.0,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
305,2014-01-24,国开行,3.72,3.72,4.8,4.8,6.41,6.41,6.65,6.65,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
306,2014-01-26,工商银行,4.37,4.37,4.72,4.72,6.26,6.26,6.9,6.9,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
307,2014-01-26,农业银行,4.38,4.38,4.71,4.71,6.35,6.35,7.07,7.07,5.6,5.6,5.05,5.05,5.03,5.03,5.0,5.0
308,2014-01-26,中国银行,4.4,4.4,4.72,4.72,6.35,6.35,7.0,7.0,5.6,5.6,5.05,5.05,5.08,5.08,5.1,5.1
309,2014-01-26,建设银行,4.38,4.38,4.65,4.65,6.2,6.2,6.8,6.8,5.55,5.55,4.8,4.8,4.82,4.82,4.85,4.85
310,2014-01-26,交通银行,4.4,4.4,4.75,4.75,6.4,6.4,7.2,7.2,5.85,5.85,4.9932,4.9932,4.9957,4.9957,5.0005,5.0005
311,2014-01-26,招商银行,4.4,4.4,4.71,4.71,6.35,6.35,7.1,7.1,5.595,5.595,4.99,4.99,4.995,4.995,5.0,5.0
312,2014-01-26,中信银行,4.4,4.4,4.71,4.71,5.95,5.95,6.75,6.75,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
313,2014-01-26,光大银行,4.42,4.42,4.72,4.72,6.35,6.35,7.0,7.0,5.6,5.6,4.98,4.98,4.99,4.99,5.0,5.0
314,2014-01-26,兴业银行,4.4,4.4,4.72,4.72,6.35,6.35,6.3,6.3,5.65,5.65,5.08,5.08,5.03,5.03,5.0,5.0
315,2014-01-26,浦发银行,4.5,4.5,4.8,4.8,6.4,6.4,6.75,6.75,5.6,5.6,4.9918,4.9918,4.9949,4.9949,5.0001,5.0001
316,2014-01-26,北京银行,4.4,4.4,4.72,4.72,6.35,6.35,7.05,7.05,5.6,5.6,4.99,4.99,5.0,5.0,5.01,5.01
317,2014-01-26,上海银行,4.41,4.41,4.75,4.75,6.36,6.36,7.0,7.0,5.5965,5.5965,4.9935,4.9935,4.9958,4.9958,5.0005,5.0005
318,2014-01-26,汇丰中国,4.4,4.4,4.71,4.71,6.35,6.35,7.07,7.07,5.7,5.7,4.99,4.99,4.99,4.99,5.0,5.0
319,2014-01-26,渣打银行,4.39,4.39,4.69,4.69,6.39,6.39,7.11,7.11,5.59,5.59,4.99,4.99,5.0,5.0,5.0,5.0
320,2014-01-26,华夏银行,4.4,4.4,4.72,4.72,6.35,6.35,6.89,6.89,5.59,5.59,4.99,4.99,4.995,4.995,5.0,5.0
321,2014-01-26,广发银行,4.4,4.4,4.72,4.72,6.26,6.26,6.97,6.97,5.59,5.59,4.99,4.99,4.99,4.99,5.0,5.0
322,2014-01-26,邮储银行,4.4,4.4,4.71,4.71,6.35,6.35,7.0,7.0,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
323,2014-01-26,国开行,4.45,4.45,4.75,4.75,6.35,6.35,7.15,7.15,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
324,2014-01-27,工商银行,4.45,4.45,4.65,4.65,5.98,5.98,6.7,6.7,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
325,2014-01-27,农业银行,4.53,4.53,5.32,5.32,6.15,6.15,6.99,6.99,5.6,5.6,5.05,5.05,5.03,5.03,5.0,5.0
326,2014-01-27,中国银行,4.45,4.45,4.65,4.65,6.3,6.3,6.8,6.8,5.6,5.6,5.05,5.05,5.08,5.08,5.1,5.1
327,2014-01-27,建设银行,4.51,4.51,4.68,4.68,6.05,6.05,6.8,6.8,5.59,5.59,4.9,4.9,4.92,4.92,4.95,4.95
328,2014-01-27,交通银行,4.53,4.53,4.7,4.7,6.05,6.05,7.0,7.0,5.85,5.85,4.9936,4.9936,4.9984,4.9984,5.0005,5.0005
329,2014-01-27,招商银行,4.53,4.53,4.68,4.68,6.09,6.09,6.9,6.9,5.595,5.595,4.99,4.99,4.995,4.995,5.0,5.0
330,2014-01-27,中信银行,4.55,4.55,4.76,4.76,5.98,5.98,6.5,6.5,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
331,2014-01-27,光大银行,4.6,4.6,4.7,4.7,6.6,6.6,6.7,6.7,5.6,5.6,4.98,4.98,4.99,4.99,5.0,5.0
332,2014-01-27,兴业银行,4.55,4.55,4.75,4.75,6.35,6.35,6.4,6.4,5.65,5.65,5.08,5.08,5.03,5.03,5.0,5.0
333,2014-01-27,浦发银行,4.7,4.7,4.8,4.8,6.3,6.3,6.9,6.9,5.6,5.6,4.9928,4.9928,4.9963,4.9963,5.0001,5.0001
334,2014-01-27,北京银行,4.46,4.46,4.65,4.65,5.98,5.98,6.7,6.7,5.5962,5.5962,4.9929,4.9929,4.9966,4.9966,5.0001,5.0001
335,2014-01-27,上海银行,4.52,4.52,4.65,4.65,6.1,6.1,6.8,6.8,5.5973,5.5973,4.9939,4.9939,4.9971,4.9971,5.0005,5.0005
336,2014-01-27,汇丰中国,4.52,4.52,4.65,4.65,6.09,6.09,6.9,6.9,5.7,5.7,4.99,4.99,5.0,5.0,5.0,5.0
337,2014-01-27,渣打银行,4.46,4.46,4.68,4.68,6.09,6.09,6.9,6.9,5.6,5.6,4.99,4.99,5.0,5.0,5.0,5.0
338,2014-01-27,华夏银行,4.55,4.55,4.65,4.65,5.98,5.98,6.69,6.69,5.6,5.6,4.99,4.99,4.996,4.996,5.0,5.0
339,2014-01-27,广发银行,4.55,4.55,4.7,4.7,6.1,6.1,6.9,6.9,5.6,5.6,4.99,4.99,5.0,5.0,5.01,5.01
340,2014-01-27,邮储银行,4.55,4.55,4.75,4.75,6.1,6.1,6.9,6.9,5.6,5.6,5.1,5.1,5.0,5.0,5.0,5.0
341,2014-01-27,国开行,4.55,4.55,4.7,4.7,6.1,6.1,6.9,6.9,5.55,5.55,4.85,4.85,4.9,4.9,4.95,4.95
342,2014-01-28,工商银行,4.81,4.81,4.95,4.95,6.81,6.81,7.0,7.0,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
343,2014-01-28,农业银行,4.9,4.9,5.85,5.85,6.92,6.92,7.51,7.51,5.6,5.6,5.05,5.05,5.03,5.03,5.0,5.0
344,2014-01-28,中国银行,4.82,4.82,4.96,4.96,6.82,6.82,7.45,7.45,5.6,5.6,5.05,5.05,5.08,5.08,5.1,5.1
345,2014-01-28,建设银行,4.81,4.81,4.95,4.95,6.5,6.5,7.0,7.0,5.59,5.59,4.9,4.9,4.92,4.92,4.95,4.95
346,2014-01-28,交通银行,4.837,4.837,4.977,4.977,6.58,6.58,7.0,7.0,5.601,5.601,4.9937,4.9937,4.9987,4.9987,5.0005,5.0005
347,2014-01-28,招商银行,4.85,4.85,4.96,4.96,6.85,6.85,7.5,7.5,5.598,5.598,4.99,4.99,4.995,4.995,5.0,5.0
348,2014-01-28,中信银行,4.82,4.82,4.96,4.96,6.85,6.85,7.4,7.4,5.4,5.4,5.0,5.0,5.05,5.05,5.1,5.1
